date,region,product_id,inventory_available,inventory_capacity,stockout_hours
2026-06-02,Region A,P027,146,152,1.49
2026-06-02,Region A,P028,113,119,1.07
2026-06-02,Region A,P029,114,119,0.63
2026-06-02,Region A,P030,88,94,2.18
2026-06-02,Region B,P001,82,84,0.0
2026-06-02,Region B,P002,89,94,1.27
2026-06-02,Region B,P003,154,156,0.49
2026-06-02,Region B,P004,153,159,0.58
2026-06-02,Region B,P005,125,133,2.12
2026-06-02,Region B,P006,115,121,1.94
2026-06-02,Region B,P007,106,112,0.86
2026-06-02,Region B,P008,98,101,0.4
2026-06-02,Region B,P009,122,127,0.62
2026-06-02,Region B,P010,80,83,0.81
2026-06-02,Region B,P011,151,159,0.0
2026-06-02,Region B,P012,93,98,1.0
2026-06-02,Region B,P013,99,103,0.53
2026-06-02,Region B,P014,134,142,1.42
2026-06-02,Region B,P015,100,104,0.46
2026-06-02,Region B,P016,129,132,0.54
2026-06-02,Region B,P017,127,133,0.93
2026-06-02,Region B,P018,147,155,1.0
2026-06-02,Region B,P019,134,140,0.78
2026-06-02,Region B,P020,93,96,1.35
2026-06-02,Region B,P021,91,94,0.8
2026-06-02,Region B,P022,127,135,0.99
2026-06-02,Region B,P023,143,149,1.54
2026-06-02,Region B,P024,130,139,1.6
2026-06-02,Region B,P025,83,88,1.02
2026-06-02,Region B,P026,106,109,0.55
2026-06-02,Region B,P027,136,142,1.19
2026-06-02,Region B,P028,112,115,0.24
2026-06-02,Region B,P029,147,152,1.37
2026-06-02,Region B,P030,97,104,1.88
2026-06-02,Region C,P001,85,86,0.06
2026-06-02,Region C,P002,113,117,1.36
2026-06-02,Region C,P003,135,139,0.23
2026-06-02,Region C,P004,95,100,2.34
2026-06-02,Region C,P005,137,144,0.65
2026-06-02,Region C,P006,104,108,0.92
2026-06-02,Region C,P007,132,137,1.08
2026-06-02,Region C,P008,110,112,0.79
2026-06-02,Region C,P009,152,159,0.59
2026-06-02,Region C,P010,126,132,0.99
2026-06-02,Region C,P011,103,105,1.17
2026-06-02,Region C,P012,104,109,1.27
2026-06-02,Region C,P013,139,144,0.75
2026-06-02,Region C,P014,129,134,0.57
2026-06-02,Region C,P015,92,98,2.0
2026-06-02,Region C,P016,126,128,0.0
2026-06-02,Region C,P017,126,129,0.0
2026-06-02,Region C,P018,87,92,1.08
2026-06-02,Region C,P019,119,123,0.62
2026-06-02,Region C,P020,125,132,1.11
2026-06-02,Region C,P021,126,128,0.15
2026-06-02,Region C,P022,144,152,1.19
2026-06-02,Region C,P023,142,148,0.88
2026-06-02,Region C,P024,86,91,1.7
2026-06-02,Region C,P025,85,89,0.0
2026-06-02,Region C,P026,136,141,0.72
2026-06-02,Region C,P027,125,130,0.77
2026-06-02,Region C,P028,76,80,1.36
2026-06-02,Region C,P029,140,142,1.14
2026-06-02,Region C,P030,116,121,1.41
2026-06-02,Region D,P001,141,144,0.23
2026-06-02,Region D,P002,131,137,1.65
2026-06-02,Region D,P003,89,92,1.15
2026-06-02,Region D,P004,107,114,1.24
2026-06-02,Region D,P005,145,151,1.21
2026-06-02,Region D,P006,91,97,1.45
2026-06-02,Region D,P007,151,155,0.32
2026-06-02,Region D,P008,85,89,0.53
2026-06-02,Region D,P009,122,129,1.07
2026-06-02,Region D,P010,120,122,0.5
2026-06-02,Region D,P011,90,96,1.05
2026-06-02,Region D,P012,138,141,0.0
2026-06-02,Region D,P013,104,109,1.74
2026-06-02,Region D,P014,140,146,0.71
2026-06-02,Region D,P015,148,153,0.29
2026-06-02,Region D,P016,111,114,0.75
2026-06-02,Region D,P017,142,149,1.13
2026-06-02,Region D,P018,118,123,0.89
2026-06-02,Region D,P019,115,118,1.45
2026-06-02,Region D,P020,91,97,1.75
2026-06-02,Region D,P021,129,137,1.82
2026-06-02,Region D,P022,104,107,1.12
2026-06-02,Region D,P023,87,89,0.0
2026-06-02,Region D,P024,110,115,0.56
2026-06-02,Region D,P025,132,140,1.88
2026-06-02,Region D,P026,154,159,0.9
2026-06-02,Region D,P027,84,85,0.0
2026-06-02,Region D,P028,156,159,0.22
2026-06-02,Region D,P029,119,126,1.02
2026-06-02,Region D,P030,100,106,1.25
2026-06-03,Region A,P001,120,122,1.14
2026-06-03,Region A,P002,115,117,0.07
2026-06-03,Region A,P003,148,151,0.51
2026-06-03,Region A,P004,152,155,0.33
2026-06-03,Region A,P005,98,105,0.77
2026-06-03,Region A,P006,80,84,0.6
2026-06-03,Region A,P007,139,145,0.88
2026-06-03,Region A,P008,80,83,0.68
2026-06-03,Region A,P009,105,112,1.3
2026-06-03,Region A,P010,111,118,1.96
2026-06-03,Region A,P011,122,126,1.2
2026-06-03,Region A,P012,121,125,0.62
2026-06-03,Region A,P013,149,152,0.25
2026-06-03,Region A,P014,104,106,0.0
2026-06-03,Region A,P015,87,91,1.57
2026-06-03,Region A,P016,100,103,0.53
2026-06-03,Region A,P017,129,132,0.91
2026-06-03,Region A,P018,107,113,1.91
2026-06-03,Region A,P019,136,140,0.59
2026-06-03,Region A,P020,107,110,0.73
2026-06-03,Region A,P021,88,90,0.97
2026-06-03,Region A,P022,111,118,1.99
2026-06-03,Region A,P023,100,105,1.47
2026-06-03,Region A,P024,85,88,0.0
2026-06-03,Region A,P025,113,116,0.49
2026-06-03,Region A,P026,93,99,1.39
2026-06-03,Region A,P027,98,104,0.9
2026-06-03,Region A,P028,144,150,0.0
2026-06-03,Region A,P029,132,140,1.5
2026-06-03,Region A,P030,106,113,1.23
2026-06-03,Region B,P001,123,127,0.21
2026-06-03,Region B,P002,81,85,0.5
2026-06-03,Region B,P003,87,93,1.4
2026-06-03,Region B,P004,90,93,0.88
2026-06-03,Region B,P005,111,116,1.58
2026-06-03,Region B,P006,117,120,0.8
2026-06-03,Region B,P007,139,148,1.19
2026-06-03,Region B,P008,100,106,0.49
2026-06-03,Region B,P009,84,88,1.45
2026-06-03,Region B,P010,121,126,1.23
2026-06-03,Region B,P011,114,116,0.41
2026-06-03,Region B,P012,97,99,0.67
2026-06-03,Region B,P013,116,123,0.94
2026-06-03,Region B,P014,123,127,0.63
2026-06-03,Region B,P015,150,155,0.74
2026-06-03,Region B,P016,150,159,1.99
2026-06-03,Region B,P017,116,118,0.1
2026-06-03,Region B,P018,124,130,0.75
2026-06-03,Region B,P019,134,141,0.62
2026-06-03,Region B,P020,141,145,0.75
2026-06-03,Region B,P021,114,118,0.92
2026-06-03,Region B,P022,99,103,1.23
2026-06-03,Region B,P023,130,133,0.29
2026-06-03,Region B,P024,125,130,1.88
2026-06-03,Region B,P025,119,125,0.61
2026-06-03,Region B,P026,125,129,0.49
2026-06-03,Region B,P027,134,143,1.15
2026-06-03,Region B,P028,133,136,1.16
2026-06-03,Region B,P029,97,101,0.38
2026-06-03,Region B,P030,76,80,2.19
2026-06-03,Region C,P001,142,151,1.94
2026-06-03,Region C,P002,120,128,1.67
2026-06-03,Region C,P003,115,120,0.92
2026-06-03,Region C,P004,135,141,0.64
2026-06-03,Region C,P005,75,80,0.81
2026-06-03,Region C,P006,117,122,0.65
2026-06-03,Region C,P007,91,97,1.94
2026-06-03,Region C,P008,138,141,1.2
2026-06-03,Region C,P009,109,113,1.44
2026-06-03,Region C,P010,138,147,0.85
2026-06-03,Region C,P011,130,138,1.44
2026-06-03,Region C,P012,117,119,0.34
2026-06-03,Region C,P013,135,144,1.45
2026-06-03,Region C,P014,118,122,1.81
2026-06-03,Region C,P015,114,116,0.23
2026-06-03,Region C,P016,137,143,1.01
2026-06-03,Region C,P017,91,95,0.54
2026-06-03,Region C,P018,123,131,1.92
2026-06-03,Region C,P019,84,87,0.8
2026-06-03,Region C,P020,99,103,0.76
2026-06-03,Region C,P021,149,153,0.34
2026-06-03,Region C,P022,103,108,1.79
2026-06-03,Region C,P023,125,131,0.55
2026-06-03,Region C,P024,112,115,1.07
2026-06-03,Region C,P025,146,150,0.5
2026-06-03,Region C,P026,102,107,2.16
2026-06-03,Region C,P027,149,157,0.65
2026-06-03,Region C,P028,85,88,0.18
2026-06-03,Region C,P029,123,130,1.28
2026-06-03,Region C,P030,153,156,0.72
2026-06-03,Region D,P001,148,153,0.0
2026-06-03,Region D,P002,117,124,1.04
2026-06-03,Region D,P003,144,150,0.67
2026-06-03,Region D,P004,132,139,1.17
2026-06-03,Region D,P005,147,156,0.52
2026-06-03,Region D,P006,129,134,1.81
2026-06-03,Region D,P007,95,97,0.24
2026-06-03,Region D,P008,84,86,0.0
2026-06-03,Region D,P009,121,127,1.12
2026-06-03,Region D,P010,144,154,1.53
2026-06-03,Region D,P011,136,143,1.54
2026-06-03,Region D,P012,136,145,1.28
2026-06-03,Region D,P013,141,144,1.37
2026-06-03,Region D,P014,128,133,0.92
2026-06-03,Region D,P015,123,125,0.21
2026-06-03,Region D,P016,93,97,1.23
2026-06-03,Region D,P017,120,122,0.04
2026-06-03,Region D,P018,116,118,0.51
2026-06-03,Region D,P019,88,93,0.96
2026-06-03,Region D,P020,135,138,0.28
2026-06-03,Region D,P021,104,107,0.64
2026-06-03,Region D,P022,89,94,0.75
2026-06-03,Region D,P023,120,122,0.0
2026-06-03,Region D,P024,88,92,0.4
2026-06-03,Region D,P025,103,109,0.84
2026-06-03,Region D,P026,133,135,0.75
2026-06-03,Region D,P027,120,124,0.56
2026-06-03,Region D,P028,97,100,1.61
2026-06-03,Region D,P029,131,138,1.33
2026-06-03,Region D,P030,89,94,0.09
2026-06-04,Region A,P001,143,146,0.28
2026-06-04,Region A,P002,117,124,1.85
2026-06-04,Region A,P003,131,139,2.28
2026-06-04,Region A,P004,134,139,0.0
2026-06-04,Region A,P005,101,103,0.05
2026-06-04,Region A,P006,128,135,0.79
2026-06-04,Region A,P007,99,105,1.43
2026-06-04,Region A,P008,85,88,0.45
2026-06-04,Region A,P009,153,159,0.0
2026-06-04,Region A,P010,122,128,1.07
2026-06-04,Region A,P011,119,124,1.09
2026-06-04,Region A,P012,96,101,1.11
2026-06-04,Region A,P013,81,82,0.0
2026-06-04,Region A,P014,113,117,1.8
2026-06-04,Region A,P015,83,85,0.55
2026-06-04,Region A,P016,79,82,0.01
2026-06-04,Region A,P017,83,86,1.28
2026-06-04,Region A,P018,124,127,0.31
2026-06-04,Region A,P019,82,85,0.4
2026-06-04,Region A,P020,103,105,0.24
2026-06-04,Region A,P021,148,152,0.0
2026-06-04,Region A,P022,110,117,1.7
2026-06-04,Region A,P023,94,100,1.54
2026-06-04,Region A,P024,83,87,0.16
2026-06-04,Region A,P025,133,140,1.24
2026-06-04,Region A,P026,98,101,0.53
2026-06-04,Region A,P027,108,113,0.65
2026-06-04,Region A,P028,95,101,1.01
2026-06-04,Region A,P029,136,145,1.08
2026-06-04,Region A,P030,76,80,0.98
2026-06-04,Region B,P001,82,86,1.43
2026-06-04,Region B,P002,106,110,0.57
2026-06-04,Region B,P003,126,128,0.67
2026-06-04,Region B,P004,142,145,0.78
2026-06-04,Region B,P005,80,84,0.99
2026-06-04,Region B,P006,132,136,1.35
2026-06-04,Region B,P007,149,151,0.0
2026-06-04,Region B,P008,130,139,2.31
2026-06-04,Region B,P009,127,131,1.05
2026-06-04,Region B,P010,88,93,1.29
2026-06-04,Region B,P011,112,118,0.6
2026-06-04,Region B,P012,147,152,0.34
2026-06-04,Region B,P013,80,85,1.39
2026-06-04,Region B,P014,144,152,0.89
2026-06-04,Region B,P015,89,91,0.14
2026-06-04,Region B,P016,131,136,0.0
2026-06-04,Region B,P017,128,131,0.58
2026-06-04,Region B,P018,153,159,0.95
2026-06-04,Region B,P019,139,147,0.65
2026-06-04,Region B,P020,92,97,1.21
2026-06-04,Region B,P021,83,86,1.0
2026-06-04,Region B,P022,139,147,1.28
2026-06-04,Region B,P023,149,158,0.7
2026-06-04,Region B,P024,148,152,0.5
2026-06-04,Region B,P025,110,114,0.72
2026-06-04,Region B,P026,118,123,1.45
2026-06-04,Region B,P027,81,86,0.88
2026-06-04,Region B,P028,104,107,0.64
2026-06-04,Region B,P029,136,143,1.52
2026-06-04,Region B,P030,112,119,1.59
2026-06-04,Region C,P001,143,152,1.59
2026-06-04,Region C,P002,97,101,0.63
2026-06-04,Region C,P003,151,159,0.81
2026-06-04,Region C,P004,122,128,1.28
2026-06-04,Region C,P005,131,134,0.07
2026-06-04,Region C,P006,126,130,0.74
2026-06-04,Region C,P007,119,121,0.59
2026-06-04,Region C,P008,145,148,0.17
2026-06-04,Region C,P009,81,84,1.67
2026-06-04,Region C,P010,107,113,1.28
2026-06-04,Region C,P011,141,148,0.46
2026-06-04,Region C,P012,78,81,1.33
2026-06-04,Region C,P013,131,139,2.13
2026-06-04,Region C,P014,103,107,1.64
2026-06-04,Region C,P015,153,159,0.07
2026-06-04,Region C,P016,86,92,0.95
2026-06-04,Region C,P017,77,80,0.42
2026-06-04,Region C,P018,115,121,0.89
2026-06-04,Region C,P019,111,114,0.63
2026-06-04,Region C,P020,140,147,1.15
2026-06-04,Region C,P021,80,85,1.27
2026-06-04,Region C,P022,153,159,0.93
2026-06-04,Region C,P023,150,156,0.17
2026-06-04,Region C,P024,130,136,1.44
2026-06-04,Region C,P025,132,135,0.56
2026-06-04,Region C,P026,141,147,0.98
2026-06-04,Region C,P027,117,121,0.75
2026-06-04,Region C,P028,153,158,0.84
2026-06-04,Region C,P029,90,91,0.21
2026-06-04,Region C,P030,123,127,0.17
2026-06-04,Region D,P001,78,80,0.05
2026-06-04,Region D,P002,78,80,0.89
2026-06-04,Region D,P003,134,136,0.25
2026-06-04,Region D,P004,110,117,2.1
2026-06-04,Region D,P005,82,84,0.39
2026-06-04,Region D,P006,87,90,0.89
2026-06-04,Region D,P007,111,117,1.61
2026-06-04,Region D,P008,81,86,1.05
2026-06-04,Region D,P009,98,103,0.9
2026-06-04,Region D,P010,95,101,0.72
2026-06-04,Region D,P011,123,131,1.68
2026-06-04,Region D,P012,114,122,1.73
2026-06-04,Region D,P013,100,106,0.77
2026-06-04,Region D,P014,97,103,1.28
2026-06-04,Region D,P015,109,112,0.25
2026-06-04,Region D,P016,110,118,2.01
2026-06-04,Region D,P017,144,147,0.0
2026-06-04,Region D,P018,76,80,1.47
2026-06-04,Region D,P019,120,125,0.76
2026-06-04,Region D,P020,108,110,0.0
2026-06-04,Region D,P021,90,95,1.12
2026-06-04,Region D,P022,153,159,1.86
2026-06-04,Region D,P023,84,87,0.94
2026-06-04,Region D,P024,90,94,0.81
2026-06-04,Region D,P025,140,149,0.97
2026-06-04,Region D,P026,87,89,0.14
2026-06-04,Region D,P027,106,113,0.43
2026-06-04,Region D,P028,138,141,0.37
2026-06-04,Region D,P029,79,82,0.61
2026-06-04,Region D,P030,123,130,1.63
2026-06-05,Region A,P001,128,135,1.82
2026-06-05,Region A,P002,114,119,0.97
2026-06-05,Region A,P003,100,102,1.12
2026-06-05,Region A,P004,113,115,0.0
2026-06-05,Region A,P005,101,103,0.75
2026-06-05,Region A,P006,139,142,0.0
2026-06-05,Region A,P007,134,143,0.61
2026-06-05,Region A,P008,116,118,0.77
2026-06-05,Region A,P009,136,144,1.82
2026-06-05,Region A,P010,149,156,0.88
2026-06-05,Region A,P011,78,80,0.0
2026-06-05,Region A,P012,103,107,0.41
2026-06-05,Region A,P013,96,100,0.0
2026-06-05,Region A,P014,138,141,0.72
2026-06-05,Region A,P015,97,101,1.16
2026-06-05,Region A,P016,114,117,0.5
2026-06-05,Region A,P017,128,134,1.37
2026-06-05,Region A,P018,126,132,0.24
2026-06-05,Region A,P019,130,136,0.73
2026-06-05,Region A,P020,145,154,0.41
2026-06-05,Region A,P021,97,99,1.06
2026-06-05,Region A,P022,130,137,0.95
2026-06-05,Region A,P023,129,134,0.84
2026-06-05,Region A,P024,150,157,1.26
2026-06-05,Region A,P025,151,155,1.08
2026-06-05,Region A,P026,88,90,0.0
2026-06-05,Region A,P027,116,121,0.85
2026-06-05,Region A,P028,83,87,0.32
2026-06-05,Region A,P029,146,151,0.05
2026-06-05,Region A,P030,90,92,0.86
2026-06-05,Region B,P001,123,126,0.02
2026-06-05,Region B,P002,113,119,0.29
2026-06-05,Region B,P003,149,153,1.39
2026-06-05,Region B,P004,104,106,0.0
2026-06-05,Region B,P005,92,98,1.92
2026-06-05,Region B,P006,111,113,0.0
2026-06-05,Region B,P007,117,120,1.07
2026-06-05,Region B,P008,137,144,1.24
2026-06-05,Region B,P009,148,157,0.88
2026-06-05,Region B,P010,97,99,0.58
2026-06-05,Region B,P011,115,121,0.63
2026-06-05,Region B,P012,120,126,0.96
2026-06-05,Region B,P013,103,106,1.28
2026-06-05,Region B,P014,153,159,0.24
2026-06-05,Region B,P015,119,126,0.83
2026-06-05,Region B,P016,86,90,0.74
2026-06-05,Region B,P017,89,92,1.43
2026-06-05,Region B,P018,102,105,0.68
2026-06-05,Region B,P019,85,91,1.98
2026-06-05,Region B,P020,129,134,1.26
2026-06-05,Region B,P021,105,110,0.47
2026-06-05,Region B,P022,78,84,1.95
2026-06-05,Region B,P023,149,153,0.0
2026-06-05,Region B,P024,98,105,1.23
2026-06-05,Region B,P025,122,125,0.91
2026-06-05,Region B,P026,129,134,1.38
2026-06-05,Region B,P027,95,97,0.68
2026-06-05,Region B,P028,152,155,0.0
2026-06-05,Region B,P029,152,154,0.05
2026-06-05,Region B,P030,133,137,1.05
2026-06-05,Region C,P001,108,115,0.76
2026-06-05,Region C,P002,132,135,0.68
2026-06-05,Region C,P003,146,154,1.7
2026-06-05,Region C,P004,122,128,1.34
2026-06-05,Region C,P005,101,104,0.42
2026-06-05,Region C,P006,85,90,1.6
2026-06-05,Region C,P007,112,117,1.64
2026-06-05,Region C,P008,96,101,2.15
2026-06-05,Region C,P009,83,88,0.76
2026-06-05,Region C,P010,88,93,1.84
2026-06-05,Region C,P011,146,155,1.81
2026-06-05,Region C,P012,139,148,1.31
2026-06-05,Region C,P013,99,105,1.09
2026-06-05,Region C,P014,92,96,1.63
2026-06-05,Region C,P015,134,140,0.46
2026-06-05,Region C,P016,137,142,0.57
2026-06-05,Region C,P017,115,122,1.28
2026-06-05,Region C,P018,102,104,0.0
2026-06-05,Region C,P019,79,80,0.83
2026-06-05,Region C,P020,113,120,1.68
2026-06-05,Region C,P021,115,122,0.82
2026-06-05,Region C,P022,145,152,0.85
2026-06-05,Region C,P023,143,146,0.57
2026-06-05,Region C,P024,132,138,1.16
2026-06-05,Region C,P025,125,132,1.72
2026-06-05,Region C,P026,99,102,0.9
2026-06-05,Region C,P027,142,151,1.31
2026-06-05,Region C,P028,80,84,0.98
2026-06-05,Region C,P029,121,124,0.76
2026-06-05,Region C,P030,139,145,0.82
2026-06-05,Region D,P001,109,114,1.21
2026-06-05,Region D,P002,93,98,1.29
2026-06-05,Region D,P003,94,96,0.79
2026-06-05,Region D,P004,129,132,0.0
2026-06-05,Region D,P005,136,144,1.49
2026-06-05,Region D,P006,142,148,1.2
2026-06-05,Region D,P007,138,142,0.03
2026-06-05,Region D,P008,121,127,1.31
2026-06-05,Region D,P009,140,142,0.0
2026-06-05,Region D,P010,96,99,0.55
2026-06-05,Region D,P011,93,99,0.59
2026-06-05,Region D,P012,133,138,0.48
2026-06-05,Region D,P013,127,134,1.2
2026-06-05,Region D,P014,116,121,1.6
2026-06-05,Region D,P015,151,154,0.02
2026-06-05,Region D,P016,92,98,2.07
2026-06-05,Region D,P017,104,106,1.16
2026-06-05,Region D,P018,128,136,2.05
2026-06-05,Region D,P019,125,131,0.21
2026-06-05,Region D,P020,138,145,1.99
2026-06-05,Region D,P021,134,138,0.81
2026-06-05,Region D,P022,108,112,0.61
2026-06-05,Region D,P023,92,96,0.76
2026-06-05,Region D,P024,115,119,0.05
2026-06-05,Region D,P025,153,158,0.52
2026-06-05,Region D,P026,85,90,2.11
2026-06-05,Region D,P027,101,104,0.73
2026-06-05,Region D,P028,113,115,0.68
2026-06-05,Region D,P029,79,84,0.85
2026-06-05,Region D,P030,84,86,1.05
2026-06-06,Region A,P001,155,158,0.38
2026-06-06,Region A,P002,123,126,1.12
2026-06-06,Region A,P003,87,93,1.06
2026-06-06,Region A,P004,121,123,0.24
2026-06-06,Region A,P005,133,138,0.69
2026-06-06,Region A,P006,110,116,2.38
2026-06-06,Region A,P007,133,139,1.61
2026-06-06,Region A,P008,120,126,1.2
2026-06-06,Region A,P009,105,111,0.26
2026-06-06,Region A,P010,142,150,0.43
2026-06-06,Region A,P011,114,118,0.0
2026-06-06,Region A,P012,87,92,1.44
2026-06-06,Region A,P013,143,145,0.0
2026-06-06,Region A,P014,127,133,0.37
2026-06-06,Region A,P015,99,102,0.95
2026-06-06,Region A,P016,142,146,0.5
2026-06-06,Region A,P017,96,101,1.17
2026-06-06,Region A,P018,126,130,0.44
2026-06-06,Region A,P019,116,121,1.29
2026-06-06,Region A,P020,148,156,1.37
2026-06-06,Region A,P021,102,108,1.18
2026-06-06,Region A,P022,104,109,1.14
2026-06-06,Region A,P023,83,86,0.89
2026-06-06,Region A,P024,156,159,0.25
2026-06-06,Region A,P025,98,101,0.62
2026-06-06,Region A,P026,113,120,1.72
2026-06-06,Region A,P027,95,97,0.0
2026-06-06,Region A,P028,98,104,1.24
2026-06-06,Region A,P029,137,143,0.78
2026-06-06,Region A,P030,116,120,1.84
2026-06-06,Region B,P001,115,118,1.23
2026-06-06,Region B,P002,80,85,1.64
2026-06-06,Region B,P003,119,127,1.29
2026-06-06,Region B,P004,148,153,1.66
2026-06-06,Region B,P005,92,95,0.64
2026-06-06,Region B,P006,134,139,0.31
2026-06-06,Region B,P007,97,100,0.75
2026-06-06,Region B,P008,84,86,0.08
2026-06-06,Region B,P009,115,118,0.02
2026-06-06,Region B,P010,107,113,1.44
2026-06-06,Region B,P011,144,151,1.8
2026-06-06,Region B,P012,137,144,0.76
2026-06-06,Region B,P013,121,125,1.02
2026-06-06,Region B,P014,107,110,0.6
2026-06-06,Region B,P015,123,126,0.96
2026-06-06,Region B,P016,147,155,1.42
2026-06-06,Region B,P017,130,134,0.48
2026-06-06,Region B,P018,115,119,0.87
2026-06-06,Region B,P019,95,97,0.0
2026-06-06,Region B,P020,113,115,0.9
2026-06-06,Region B,P021,89,91,0.44
2026-06-06,Region B,P022,98,101,0.83
2026-06-06,Region B,P023,93,97,0.07
2026-06-06,Region B,P024,126,129,0.3
2026-06-06,Region B,P025,106,113,1.41
2026-06-06,Region B,P026,151,154,0.78
2026-06-06,Region B,P027,112,119,1.01
2026-06-06,Region B,P028,79,81,0.32
2026-06-06,Region B,P029,120,126,1.32
2026-06-06,Region B,P030,92,97,0.49
2026-06-06,Region C,P001,87,93,1.94
2026-06-06,Region C,P002,128,131,0.0
2026-06-06,Region C,P003,123,126,0.24
2026-06-06,Region C,P004,93,96,0.38
2026-06-06,Region C,P005,85,90,1.01
2026-06-06,Region C,P006,118,122,1.01
2026-06-06,Region C,P007,84,88,1.32
2026-06-06,Region C,P008,105,109,0.59
2026-06-06,Region C,P009,79,83,0.3
2026-06-06,Region C,P010,82,85,1.06
2026-06-06,Region C,P011,117,124,1.92
2026-06-06,Region C,P012,104,111,1.3
2026-06-06,Region C,P013,80,83,0.98
2026-06-06,Region C,P014,132,140,0.6
2026-06-06,Region C,P015,79,81,0.73
2026-06-06,Region C,P016,99,106,1.39
2026-06-06,Region C,P017,101,106,0.76
2026-06-06,Region C,P018,108,114,1.35
2026-06-06,Region C,P019,115,118,1.55
2026-06-06,Region C,P020,116,119,0.68
2026-06-06,Region C,P021,151,155,1.83
2026-06-06,Region C,P022,99,104,1.48
2026-06-06,Region C,P023,84,86,0.45
2026-06-06,Region C,P024,110,114,1.25
2026-06-06,Region C,P025,151,156,0.42
2026-06-06,Region C,P026,118,121,0.77
2026-06-06,Region C,P027,143,153,1.72
2026-06-06,Region C,P028,141,144,0.59
2026-06-06,Region C,P029,91,97,0.69
2026-06-06,Region C,P030,128,134,1.56
2026-06-06,Region D,P001,124,132,2.17
2026-06-06,Region D,P002,88,92,0.65
2026-06-06,Region D,P003,118,123,0.68
2026-06-06,Region D,P004,96,98,0.0
2026-06-06,Region D,P005,127,131,1.19
2026-06-06,Region D,P006,127,129,0.62
2026-06-06,Region D,P007,76,80,1.67
2026-06-06,Region D,P008,152,156,0.35
2026-06-06,Region D,P009,121,125,0.89
2026-06-06,Region D,P010,144,151,0.72
2026-06-06,Region D,P011,87,92,0.8
2026-06-06,Region D,P012,92,98,0.8
2026-06-06,Region D,P013,90,93,0.53
2026-06-06,Region D,P014,101,105,0.74
2026-06-06,Region D,P015,128,132,1.28
2026-06-06,Region D,P016,103,105,2.2
2026-06-06,Region D,P017,112,118,1.67
2026-06-06,Region D,P018,112,114,1.09
2026-06-06,Region D,P019,149,157,0.24
2026-06-06,Region D,P020,92,95,0.29
2026-06-06,Region D,P021,116,123,1.81
2026-06-06,Region D,P022,128,136,0.89
2026-06-06,Region D,P023,80,84,1.38
2026-06-06,Region D,P024,94,100,0.49
2026-06-06,Region D,P025,138,145,0.84
2026-06-06,Region D,P026,104,108,1.63
2026-06-06,Region D,P027,136,139,1.09
2026-06-06,Region D,P028,125,129,0.61
